Name,Ticker,Weight,Country,Sector
Insurance Australia Group Ltd.,None,0.0016848000000000002,None,None
Liberty Global plc Class C,None,0.0016830000000000003,None,None
Greentown Service Group Co. Ltd.,None,0.0016806600000000003,China,Industrials
Equitable Holdings Inc.,None,0.0016802999999999998,None,None
Associated British Foods plc,None,0.0016794000000000002,None,None
HOTEL SHILLA CO. LTD.,None,0.0016781400000000003,South Korea,Consumer Discretionary
Smurfit Kappa Group plc,None,0.0016740000000000001,None,None
Qatar Fuel Q.S.C (WOQOD),None,0.00167193,Qatar,Energy
Cielo,None,0.00166878,Brazil,Information Technology
Kuehne + Nagel International AG,None,0.0016686000000000003,None,None
DCC plc,None,0.0016686000000000003,None,None
Polymetal International plc,None,0.0016659,None,None
United Utilities Group plc,None,0.0016659,None,None
AIR LIQUIDE SA PF 2022 COMMON STOCK,None,0.0016650000000000002,None,None
Wuhu Sanqi Interactive Entertainment Network Technology Group Co. Ltd. Class A,None,0.00166491,China,Communication Services
SG Holdings Co. Ltd.,None,0.0016631999999999999,None,None
Haitong Securities Co. Ltd. Class A,None,0.0016623900000000001,China,Financials
Lens Technology Co. Ltd. Class A,None,0.0016420500000000004,China,Information Technology
Saudi Airlines Catering Co.,None,0.0016390800000000002,Saudi Arabia,Consumer Discretionary
China Resources Pharmaceutical Group Ltd.,None,0.0016371899999999997,China,Health Care
Genscript Biotech Corporation,None,0.0016369199999999998,China,Health Care
Bupa Arabia for Cooperative Insurance Co.,None,0.00163224,Saudi Arabia,Financials
NAURA Technology Group Co Ltd Class A,None,0.0016307100000000003,China,Information Technology
Bandhan Bank Ltd.,None,0.0016306200000000004,India,Financials
Henan Shuanghui Investment & Development Co. Ltd. Class A,None,0.0016295400000000003,China,Consumer Staples
Henkel AG & Co. KGaA,None,0.0016290000000000002,None,None
GN Store Nord A/S,None,0.0016263000000000002,None,None
Samsung Biologics Co. Ltd.,None,0.0016236000000000002,None,None
Ubisoft Entertainment SA,None,0.0016209000000000004,None,None
Evergreen Marine Corp. (Taiwan) Ltd.,None,0.0016198200000000001,Taiwan,Industrials
Chubu Electric Power Co. Inc.,None,0.0016182000000000002,None,None
Northern Star Resources Ltd.,None,0.0016173000000000003,None,None
Coca-Cola European Partners plc,None,0.0016155,None,None
Hargreaves Lansdown plc,None,0.0016137000000000002,None,None
Beijing Dbn Technology Group Co. Ltd. Class A,None,0.00161163,China,Consumer Staples
Shenzhen International Holdings Limited,None,0.0016089300000000002,China,Industrials
Orange Polska S.A.,None,0.00160407,Poland,Communication Services
Suncorp Group Ltd.,None,0.001602,None,None
CaixaBank SA,None,0.0016011,None,None
Empresa Nacional de Telecomunicaciones S.A.,None,0.0016005600000000002,Chile,Communication Services
Mowi ASA,None,0.0015993000000000001,None,None
Scentre Group,None,0.0015930000000000002,None,None
Eurofins Scientific SE,None,0.0015884999999999999,None,None
Vail Resorts Inc.,None,0.0015876000000000002,None,None
Atlantia SPA,None,0.0015867000000000003,None,None
KT&G Corp.,None,0.0015867000000000003,None,None
Momentum Metropolitan Holdings Limited,None,0.00157608,South Africa,Financials
LG Innotek Co. Ltd,None,0.0015750900000000001,South Korea,Information Technology
Far East Horizon Limited,None,0.00157149,China,Financials
West Japan Railway Co.,None,0.0015696000000000004,None,None
Kingboard Laminates Holdings Limited,None,0.0015678900000000004,China,Information Technology
HeidelbergCement AG,None,0.0015651000000000003,None,None
PT Hanjaya Mandala Sampoerna Tbk,None,0.0015628500000000002,Indonesia,Consumer Staples
Severn Trent plc,None,0.0015615000000000002,None,None
AGNC Investment Corp.,None,0.0015588,None,None
Huadian Power International Corp. Ltd. Class A,None,0.0015570900000000001,China,Utilities
PT Barito Pacific Tbk,None,0.0015565499999999999,Indonesia,Materials
Alfa Laval AB,None,0.0015561000000000001,None,None
Under Armour Inc. Class C,None,0.0015561,None,None
Tele2 AB,None,0.0015551999999999999,None,None
Yamaha Corp.,None,0.0015471,None,None
Nien Made Enterprise Co. Ltd.,None,0.00154287,Taiwan,Consumer Discretionary
Smiths Group plc,None,0.0015425999999999999,None,None
Bouygues SA,None,0.0015408,None,None
Standard Life Aberdeen plc,None,0.0015398999999999999,None,None
Wanhua Chemical Group Co. Ltd. Class A,None,0.00153891,China,Materials
WH Group Ltd.,None,0.0015354,None,None
Moncler SPA,None,0.0015336,None,None
Sartorius Stedim Biotech,None,0.0015336,None,None
Xinjiang Goldwind Science & Technology Co. Ltd. Class A,None,0.00153297,China,Industrials
Shanghai Baosight Software Co. Ltd. Class A,None,0.00152991,China,Information Technology
Fuyao Glass Industry Group Co. Ltd. Class H,None,0.0015285599999999998,China,Consumer Discretionary
Ally Financial Inc.,None,0.0015282,None,None
Stora Enso Oyj,None,0.0015272999999999997,None,None
Atos SE,None,0.0015272999999999997,None,None
BGI Genomics Co. Ltd. Class A,None,0.0015266700000000002,China,Health Care
Rakuten Inc.,None,0.0015255000000000002,None,None
Informa plc,None,0.0015237,None,None
Samsung C&T Corp.,None,0.0015219000000000003,None,None
Autobio Diagnostics Co. Ltd. Class A,None,0.0015217200000000003,China,Health Care
South32 Ltd.,None,0.0015201,None,None
AECC Aviation Power Co Ltd Class A,None,0.00151947,China,Industrials
NTT Data Corp.,None,0.0015191999999999998,None,None
Dexus,None,0.0015183000000000004,None,None
Metropolitan Bank & Trust Co.,None,0.0015176700000000003,Philippines,Financials
Shanghai M&G Stationery Inc.,None,0.00151533,China,Industrials
ASM International NV,None,0.0015147000000000003,None,None
Boliden AB,None,0.0015102,None,None
Power Assets Holdings Ltd.,None,0.0015102,None,None
Covestro AG,None,0.0015084000000000002,None,None
Skanska AB Class B,None,0.0015075000000000002,None,None
Bank Leumi Le-Israel BM,None,0.001503,None,None
Orkla ASA,None,0.0015021000000000001,None,None
IJM Corp. Bhd.,None,0.0015004800000000002,Malaysia,Industrials
Investor AB Class A,None,0.0014967,None,None
Noah Holdings Ltd. Sponsored ADR Class A,None,0.00149265,China,Financials
Adecco Group AG,None,0.0014922000000000004,None,None
Jiangsu King's Luck Brewery Joint-stock Co. Ltd. Class A,None,0.0014905800000000002,China,Consumer Staples
Dali Foods Group Co. Ltd.,None,0.0014875200000000002,China,Consumer Staples
China Huarong Asset Management Co Ltd Class H,None,0.0014835599999999997,China,Financials
Osaka Gas Co. Ltd.,None,0.0014823,None,None
Highwealth Construction Corp.,None,0.00147897,Taiwan,Real Estate
Hundsun Technologies Inc. Class A,None,0.00147843,China,Information Technology
Bank Aljazira,None,0.00147825,Saudi Arabia,Financials
Kintetsu Group Holdings Co. Ltd.,None,0.0014778000000000003,None,None
National Industrialization Co.,None,0.0014770800000000002,Saudi Arabia,Materials
ArcelorMittal SA,None,0.0014733,None,None
Vifor Pharma AG,None,0.0014697000000000002,None,None
Euronext NV,None,0.0014697000000000002,None,None
TELUS Corp.,None,0.0014688000000000001,None,None
Atacadao SA,None,0.0014688000000000001,Brazil,Consumer Staples
China Aoyuan Group Limited,None,0.00146862,China,Real Estate
Thales SA,None,0.0014679,None,None
AP Moller - Maersk A/S Class B,None,0.0014661000000000003,None,None
TBEA Co Ltd. Class A,None,0.0014648400000000002,China,Industrials
Shanghai Pharmaceuticals Holding Co. Ltd. Class H,None,0.00146313,China,Health Care
Wilmar International Ltd.,None,0.0014625,None,None
Alleghany Corp.,None,0.0014625,None,None
Ramsay Health Care Ltd.,None,0.0014607000000000003,None,None
Mitsubishi Heavy Industries Ltd.,None,0.0014589,None,None
Bank of Beijing Co. Ltd. Class A,None,0.00145584,China,Financials
HDFC Asset Management Co. Ltd.,None,0.00145179,India,Financials
Getlink SE,None,0.0014517,None,None
AGL Energy Ltd.,None,0.0014517,None,None
Asymchem Laboratories (Tianjin) Co. Ltd. Class A,None,0.0014494500000000003,China,Health Care
Mitsubishi Chemical Holdings Corp.,None,0.0014436,None,None
Skf Ab,None,0.0014436,None,None
Publicis Groupe SA,None,0.0014418,None,None
Unibail-Rodamco-Westfield,None,0.0014418,None,None
Pidilite Industries Limited,None,0.0014415300000000003,India,Materials
Ascendas REIT,None,0.0014409,None,None
Shenzhen Energy Group Co. Ltd. Class A,None,0.0014408099999999998,China,Utilities
Unigroup Guoxin Microelectronics Co. Ltd. Class A,None,0.0014408099999999998,China,Information Technology
Bank of China Limited Class A,None,0.0014382000000000002,China,Financials
Bank of Ningbo Co. Ltd. Class A,None,0.0014376600000000001,China,Financials
Nissan Motor Co. Ltd.,None,0.0014364,None,None
Bank of Shanghai Co. Ltd. Class A,None,0.00143613,China,Financials
COSCO SHIPPING Development Co. Ltd. Class A,None,0.00143397,China,Industrials
Sumitomo Metal Mining Co. Ltd.,None,0.0014337000000000002,None,None
Swiss Prime Site AG,None,0.0014283,None,None
Burberry Group plc,None,0.0014265000000000003,None,None
VEREIT Inc.,None,0.0014265000000000003,None,None
Toray Industries Inc.,None,0.0014229000000000002,None,None
Nomura Research Institute Ltd.,None,0.001422,None,None
Nibe Industrier AB Class B,None,0.0014202,None,None
Bank Hapoalim BM,None,0.0014129999999999998,None,None
Hyundai Department Store Co. Ltd,None,0.00141048,South Korea,Consumer Discretionary
Haier Smart Home Co. Ltd. Class A,None,0.0014049000000000002,China,Consumer Discretionary
CNH Industrial NV,None,0.0014039999999999999,None,None
Wharf (Holdings) Ltd.,None,0.00140247,China,Real Estate
Grupo Carso SAB de CV Class A1,None,0.0014022899999999998,Mexico,Industrials
Shimadzu Corp.,None,0.0014022000000000001,None,None
CD Projekt SA,None,0.0014022000000000001,None,None
Lion Corp.,None,0.0014004,None,None
XPO Logistics Inc.,None,0.0013995,None,None
Eiffage SA,None,0.0013986,None,None
Disco Corp.,None,0.0013959000000000003,None,None
Zhangzhou Pientzehuang Pharmaceutical Co. Ltd. Class A,None,0.0013959000000000003,China,Health Care
TCL Technology Group Corporation Class A,None,0.0013954500000000001,China,Consumer Discretionary
Hydro One Ltd.,None,0.0013932000000000003,None,None
BioMerieux,None,0.0013896000000000002,None,None
Gecina SA,None,0.0013896000000000002,None,None
China Communications Services Corp. Ltd. Class H,None,0.0013896000000000002,China,Industrials
Zijin Mining Group Co. Ltd. Class A,None,0.0013877100000000003,China,Materials
Nippon Steel Corp.,None,0.0013842000000000001,None,None
Korea Aerospace Industries Ltd.,None,0.00138411,None,None
ICICI Prudential Life Insurance Co. Ltd.,None,0.0013826700000000003,India,Financials
Wen's Foodstuff Group Co. Ltd. Class A,None,0.0013816799999999997,China,Consumer Staples
Nissan Chemical Corp.,None,0.0013806,None,None
Arkema SA,None,0.0013779,None,None
PT Perusahaan Gas Negara Tbk Class B,None,0.00137619,Indonesia,Utilities
Lyft Inc. Class A,None,0.0013725,None,None
China Railway Group Limited Class A,None,0.0013694400000000002,China,Industrials
Aroundtown SA,None,0.001368,None,None
Grupa LOTOS S.A.,None,0.0013661100000000002,Poland,Energy
Trend Micro Inc./Japan,None,0.0013644,None,None
Yanzhou Coal Mining Co. Ltd. Class H,None,0.00136242,China,Energy
Origin Energy Ltd.,None,0.0013617,None,None
Yakult Honsha Co. Ltd.,None,0.0013608,None,None
Voya Financial Inc.,None,0.0013572000000000002,None,None
Nanjing King-friend Biochemical Pharmaceutical Co. Ltd. Class A,None,0.0013565699999999999,China,Health Care
COSCO SHIPPING Ports Limited,None,0.0013559400000000001,China,Industrials
Taisei Corp.,None,0.0013554,None,None
Inventec Corporation,None,0.00135342,Taiwan,Information Technology
Emaar The Economic City,None,0.00134784,Saudi Arabia,Real Estate
MTR Corp. Ltd.,None,0.0013473,None,None
Hithink RoyalFlush Information Network Co. Ltd. Class A,None,0.00134334,China,Financials
Shandong Sinocera Functional Material Co. Ltd. Class A,None,0.0013398300000000002,China,Materials
Yara International ASA,None,0.0013392000000000002,None,None
Svenska Cellulosa AB SCA Class B,None,0.0013356000000000002,None,None
Jumbo S.A.,None,0.0013354200000000004,Greece,Consumer Discretionary
Yealink Network Technology Co. Ltd. Class A,None,0.0013354200000000004,China,Information Technology
Hyundai Marine & Fire Insurance Co. Ltd.,None,0.00133371,None,None
Marubeni Corp.,None,0.0013320000000000003,None,None
Admiral Group plc,None,0.0013302,None,None
Erste Group Bank AG,None,0.0013293000000000003,None,None
Jafron Biomedical Co. Ltd. Class A,None,0.00132723,China,Health Care
Cheil Worldwide Inc.,None,0.00132588,None,None
Auto Trader Group plc,None,0.0013239,None,None
Enagas SA,None,0.0013221,None,None
Acer Incorporated,None,0.00132102,Taiwan,Information Technology
Resona Holdings Inc.,None,0.0013203000000000002,None,None
China Literature Ltd.,None,0.00131985,China,Communication Services
China Aerospace Times Electronics Co. Ltd. Class A,None,0.00131958,China,Industrials
Kansai Electric Power Co. Inc.,None,0.0013193999999999999,None,None
Sirius XM Holdings Inc.,None,0.0013176000000000002,None,None
Industrivarden AB Class A,None,0.0013176000000000002,None,None
Knorr-Bremse AG,None,0.0013167,None,None
Barry Callebaut AG,None,0.0013158,None,None
Ageas SA/NV,None,0.0013149000000000001,None,None
Rightmove plc,None,0.001314,None,None
Daiwa Securities Group Inc.,None,0.0013122,None,None
TeamViewer AG,None,0.0013122,None,None
Samsung Electro-Mechanics Co. Ltd.,None,0.0013104,None,None
China Eastern Airlines Corporation Limited Class A,None,0.0013083300000000001,China,Industrials
Shandong Gold Mining Co. Ltd. Class A,None,0.00130653,China,Materials
Santos Ltd.,None,0.001305,None,None
New World Development Co. Ltd.,None,0.001305,None,None
Berkeley Group Holdings plc,None,0.0013041,None,None
Orpea,None,0.0013023000000000002,None,None
Zhaojin Mining Industry Co. Ltd. Class H,None,0.0013019400000000001,China,Materials
Shinsegae Co. Ltd,None,0.00129843,South Korea,Consumer Discretionary
Hankyu Hanshin Holdings Inc.,None,0.001296,None,None
Baloise Holding AG,None,0.0012951000000000002,None,None
Glodon Company Limited Class A,None,0.0012944700000000003,China,Information Technology
GS Engineering & Construction Corp.,None,0.0012932100000000001,None,None
Berger Paints India Limited,None,0.0012930300000000001,India,Materials
Gree Electric Appliances Inc. of Zhuhai Class A,None,0.00128871,China,Consumer Discretionary
Hua Hong Semiconductor Ltd.,None,0.0012880800000000003,China,Information Technology
Prysmian SPA,None,0.0012879000000000002,None,None
Spark New Zealand Ltd.,None,0.0012870000000000002,None,None
Guangzhou R&F Properties Co. Ltd. Class H,None,0.00128673,China,Real Estate
Odakyu Electric Railway Co. Ltd.,None,0.0012789000000000001,None,None
Aurizon Holdings Ltd.,None,0.001278,None,None
CapitaLand Ltd.,None,0.001278,None,None
GRG Banking Equipment Co. Ltd. Class A,None,0.00127791,China,Information Technology
Lasertec Corp.,None,0.0012762000000000001,None,None
Xiamen C&D Inc. Class A,None,0.00127386,China,Industrials
Chinese Universe Publishing & Media Group Co. Ltd. Class A,None,0.0012735000000000001,China,Communication Services
Nexi SPA,None,0.0012726,None,None
Pandora A/S,None,0.0012717,None,None
Krung Thai Bank Public Co. Ltd. NVDR,None,0.0012681900000000002,Thailand,Financials
Barratt Developments plc,None,0.0012672000000000002,None,None
China Petroleum & Chemical Corporation Class A,None,0.00126666,China,Energy
YPF SA Sponsored ADR Class D,None,0.00126603,Argentina,Energy
MINEBEA MITSUMI Inc.,None,0.0012654,None,None
Xero Ltd.,None,0.0012618,None,None
Guotai Junan Securities Co. Ltd. Class H,None,0.00125631,China,Financials
Magellan Financial Group Ltd.,None,0.0012528,None,None
Yunnan Baiyao Group Co. Ltd. Class A,None,0.0012515399999999998,China,Health Care
Compania Cervecerias Unidas S.A.,None,0.00125127,Chile,Consumer Staples
Gentex Corp.,None,0.001251,None,None
GigaDevice Semiconductor (Beijing) Inc. Class A,None,0.0012482099999999998,China,Information Technology
Poly Developments & Holdings Group Co. Ltd. Class A,None,0.0012479400000000001,China,Real Estate
Siemens Healthineers AG,None,0.0012474,None,None
Shenzhen Sunway Communication Co. Ltd. Class A,None,0.0012424500000000002,China,Information Technology
Guotai Junan Securities Co. Ltd. Class A,None,0.00124164,China,Financials
Keio Corp.,None,0.0012357,None,None
Lear Corp.,None,0.0012348,None,None
Kesko Oyj Class B,None,0.0012348,None,None
Kingfisher plc,None,0.0012348,None,None
Santen Pharmaceutical Co. Ltd.,None,0.0012339000000000002,None,None
Dawning Information Industry Co. Ltd. Class A,None,0.0012319200000000003,China,Information Technology
Chongqing Brewery Co.Ltd Class A,None,0.00122787,China,Consumer Staples
IRB Brasil Resseguros SA,None,0.0012277800000000001,Brazil,Financials
St. James's Place plc,None,0.0012267,None,None
Kyowa Kirin Co. Ltd.,None,0.0012258000000000002,None,None
Sanan Optoelectronics Co. Ltd. Class A,None,0.00122418,China,Information Technology
AECC Aero-engine Control Co. Ltd. Class A,None,0.0012240900000000002,China,Industrials
Jiangsu Yanghe Brewery Joint-Stock Co. Ltd. Class A,None,0.0012205800000000002,China,Consumer Staples
Whitbread plc,None,0.0012194999999999999,None,None
Sangfor Technologies Inc. Class A,None,0.0012158100000000003,China,Information Technology
China Traditional Chinese Medicine Holdings Co. Ltd.,None,0.0012132,China,Health Care
Shenzhen Inovance Technology Co. Ltd Class A,None,0.00121185,China,Industrials
MISUMI Group Inc.,None,0.0012105,None,None
Polaris Inc.,None,0.0012096000000000003,None,None
Treasury Wine Estates Ltd.,None,0.0012078000000000002,None,None
Nihon M&A Center Inc.,None,0.0012069000000000003,None,None
China Southern Airlines Company Limited Class H,None,0.00120663,China,Industrials
Flex Ltd.,None,0.0012051,None,None
GOME Retail Holdings Limited,None,0.0012046500000000003,China,Consumer Discretionary
SK Innovation Co. Ltd.,None,0.0012015000000000003,None,None
NARI Technology Co. Ltd. Class A,None,0.00119997,China,Industrials
Bunge Ltd.,None,0.0011997000000000002,None,None
Puma SE,None,0.001197,None,None
Jinke Property Group Co. Ltd Class A,None,0.0011964600000000003,China,Real Estate
Shenzhen Goodix Technology Co. Ltd. Class A,None,0.0011936700000000002,China,Information Technology
Jollibee Foods Corp.,None,0.0011934900000000002,Philippines,Consumer Discretionary
Steel Dynamics Inc.,None,0.0011934,None,None
Hefei Meyer Optoelectronic Technology Inc. Class A,None,0.0011913300000000002,China,Industrials
Jazz Pharmaceuticals plc,None,0.0011889,None,None
Bharti Infratel Ltd.,None,0.00118782,India,Communication Services
Saputo Inc.,None,0.0011862,None,None
SEI Investments Co.,None,0.0011862,None,None
Ambu A/S Class B,None,0.0011853000000000002,None,None
Zhejiang Dingli Machinery Co. Ltd. Class A,None,0.00118503,China,Industrials
Shennan Circuit Co. Ltd. Class A,None,0.0011844,China,Information Technology
Nissin Foods Holdings Co. Ltd.,None,0.0011835,None,None
Guangdong Haid Group Co. Limited Class A,None,0.0011814300000000002,China,Consumer Staples
Securitas AB Class B,None,0.0011799,None,None
Shanghai Fosun Pharmaceutical (Group) Co. Ltd. Class H,None,0.00117882,China,Health Care
China Greatwall Technology Group Co Ltd Class A,None,0.0011759399999999999,China,Information Technology
Changzhou Xingyu Automotive Lighting Systems Co. Ltd Class A,None,0.00117504,China,Consumer Discretionary
Valeo SA,None,0.0011736000000000001,None,None
Taylor Wimpey plc,None,0.0011727,None,None
Natwest Group plc,None,0.0011718,None,None
Obayashi Corp.,None,0.0011709000000000003,None,None
Bureau Veritas SA,None,0.0011673000000000002,None,None
Orica Ltd.,None,0.0011664000000000002,None,None
Autoliv Inc.,None,0.0011664000000000002,None,None
Weihai Guangwei Composites Co. Ltd. Class A,None,0.0011664000000000002,China,Materials
Galp Energia SGPS SA,None,0.0011646000000000002,None,None
GEA Group AG,None,0.0011646000000000002,None,None
G-Bits Network Technology (Xiamen) Co. Ltd. Class A,None,0.0011638800000000004,China,Communication Services
Robinsons Land Corp.,None,0.0011637000000000002,Philippines,Real Estate
CJ ENM Co. Ltd.,None,0.0011597400000000002,None,None
AVIC Shenyang Aircraft Co. Ltd. Class A,None,0.0011596500000000004,China,Industrials
Volkswagen AG,None,0.0011592000000000002,None,None
Toyo Suisan Kaisha Ltd.,None,0.0011538,None,None
Shengyi Technology Co. Ltd. Class A,None,0.00114975,China,Information Technology
Mediobanca Banca di Credito Finanziario SPA,None,0.0011430000000000001,None,None
M&G plc,None,0.0011430000000000001,None,None
EMS-Chemie Holding AG,None,0.0011412,None,None
Direct Line Insurance Group plc,None,0.0011412,None,None
Juewei Food Co. Ltd. Class A,None,0.00114084,China,Consumer Staples
AVIC Aircraft Co. Ltd. Class A,None,0.0011404799999999997,China,Industrials
Commerzbank AG,None,0.0011403000000000003,None,None
Wingtech Technology Co. Ltd. Class A,None,0.00113895,China,Information Technology
Wm Morrison Supermarkets plc,None,0.0011367,None,None
Arrow Electronics Inc.,None,0.0011358000000000002,None,None
TIS Inc.,None,0.0011340000000000002,None,None
Global Power Synergy Public Company Ltd NVDR,None,0.00113364,Thailand,Utilities
Stockland,None,0.0011321999999999999,None,None
Exor Nv,None,0.0011321999999999999,None,None
China Oilfield Services Limited Class H,None,0.00112833,China,Energy
Solvay SA Class A,None,0.0011268000000000003,None,None
Tianjin Zhonghuan Semiconductor Co. Ltd. Class A,None,0.00112518,China,Information Technology
China Everbright Bank Co. Ltd. Class A,None,0.00112473,China,Financials
Lendlease Corp. Ltd.,None,0.0011223000000000001,None,None
Malaysia Airports Holdings Bhd.,None,0.00112032,Malaysia,Industrials
Zhejiang Sanhua Intelligent Controls Co. Ltd. Class A,None,0.00111915,China,Industrials
Huatai Securities Co. Ltd. Class A,None,0.0011178900000000003,China,Financials
Lingyi iTech (Guangdong) Company Class A,None,0.0011159100000000001,China,Information Technology
Ingredion Inc.,None,0.0011151000000000002,None,None
Sensata Technologies Holding plc,None,0.0011133,None,None
Dai Nippon Printing Co. Ltd.,None,0.0011133,None,None
Aegon NV,None,0.0011133,None,None
LG Corp.,None,0.0011124000000000002,None,None
Commerce Bancshares Inc./MO,None,0.0011124000000000002,None,None
RSA Insurance Group plc,None,0.0011106,None,None
AGC Inc./Japan,None,0.0011079000000000002,None,None
SEEK Ltd.,None,0.0011070000000000001,None,None
Haitian International Holdings Limited,None,0.00110637,China,Industrials
Tokyu Corp.,None,0.0011052000000000002,None,None
Tobu Railway Co. Ltd.,None,0.0011034,None,None
Suntory Beverage & Food Ltd.,None,0.0011025,None,None
Beijing Oriental Yuhong Waterproof Technology Co. Ltd. Class A,None,0.0011024100000000003,China,Materials
Herbalife Nutrition Ltd.,None,0.0011015999999999999,None,None
B&M European Value Retail SA,None,0.0011007,None,None
Inpex Corp.,None,0.0010962,None,None
TOTO Ltd.,None,0.0010953,None,None
Johnson Matthey plc,None,0.0010926,None,None
Kajima Corp.,None,0.0010899,None,None
Aisin Seiki Co. Ltd.,None,0.0010890000000000001,None,None
Wharf Real Estate Investment Co. Ltd.,None,0.0010881,None,None
ACS Actividades de Construccion y Servicios SA,None,0.0010854,None,None
Mirvac Group,None,0.0010836,None,None
Swatch Group AG (Bearer),None,0.0010809,None,None
Keppel Corp. Ltd.,None,0.00108,None,None
AP Moller - Maersk A/S Class A,None,0.00108,None,None
Bausch Health Cos. Inc.,None,0.00108,None,None
Inner Mongolia Junzheng Energy & Chemical Group Co. Ltd. Class A,None,0.00107865,China,Materials
Pennon Group plc,None,0.0010782,None,None
Hamamatsu Photonics KK,None,0.0010746,None,None
Pick N Pay Stores Limited,None,0.0010745099999999999,South Africa,Consumer Staples
Yifeng Pharmacy Chain Co Ltd Class A,None,0.00107226,China,Consumer Staples
Metallurgical Corporation of China Ltd. Class A,None,0.0010711800000000001,China,Industrials
HEICO Corp.,None,0.0010710000000000001,None,None
Toyota Tsusho Corp.,None,0.0010692000000000002,None,None
Suez SA,None,0.0010692000000000002,None,None
Coca-Cola HBC AG,None,0.0010647,None,None
GPT Group,None,0.0010638,None,None
Agricultural Bank of China Limited Class A,None,0.0010636200000000001,China,Financials
Bosideng International Holdings Limited,None,0.00106335,China,Consumer Discretionary
Asahi Intecc Co. Ltd.,None,0.0010629,None,None
Ampol Ltd.,None,0.001062,None,None
Maanshan Iron & Steel Co. Ltd. Class A,None,0.00106191,China,Materials
HKD:CNY 20200826,None,0.0010611899999999998,Hong Kong,Unassigned
KION Group AG,None,0.0010611000000000002,None,None
GVC Holdings plc,None,0.0010611000000000002,None,None
Otsuka Corp.,None,0.0010602,None,None
PGE Polska Grupa Energetyczna S.A.,None,0.0010600200000000003,Poland,Utilities
YTL Corp Bhd.,None,0.00105561,Malaysia,Utilities
DLF Limited,None,0.00105327,India,Real Estate
Bancolombia S.A.,None,0.00105147,Colombia,Financials
Naturgy Energy Group SA,None,0.0010512,None,None
Davide Campari-Milano NV,None,0.0010503000000000003,None,None
Castellum AB,None,0.0010494,None,None
Shanghai Electric Group Company Limited Class A,None,0.0010488600000000002,China,Industrials
Hapvida Participacoes e Investimentos SA,None,0.00104625,Brazil,Health Care
CDK Global Inc.,None,0.0010458,None,None
Hang Lung Properties Ltd.,None,0.0010431000000000001,None,None
Rabigh Refining & Petrochemical Co.,None,0.00104004,Saudi Arabia,Energy
Kobayashi Pharmaceutical Co. Ltd.,None,0.0010386000000000002,None,None
China Education Group Holdings Limited,None,0.00103599,China,Consumer Discretionary
mBank SA,None,0.0010324800000000001,None,None
ASR Nederland NV,None,0.0010323,None,None
Liberty Media Corp-Liberty SiriusXM Class C,None,0.0010314,None,None
Beijing Shunxin Agriculture Co. Ltd. Class A,None,0.00103131,China,Consumer Staples
Medibank Pvt Ltd.,None,0.0010305,None,None
Sumitomo Chemical Co. Ltd.,None,0.0010296,None,None
Inspur Electronic Information Industry Co. Ltd. Class A,None,0.00102708,China,Information Technology
Georg Fischer AG,None,0.0010251000000000001,None,None
Daewoo Shipbuilding & Marine Engineering Co. Ltd,None,0.00102501,South Korea,Industrials
Lotte Shopping Co. Ltd,None,0.00102375,South Korea,Consumer Discretionary
Melrose Industries plc,None,0.0010179000000000002,None,None
George Weston Ltd.,None,0.0010179000000000002,None,None
HEICO Corp. Class A,None,0.0010170000000000001,None,None
Rohm Co. Ltd.,None,0.0010170000000000001,None,None
BAIC Motor Corporation Limited Class H,None,0.0010161900000000001,China,Consumer Discretionary
FamilyMart Co. Ltd.,None,0.0010161,None,None
Land Securities Group plc,None,0.0010143,None,None
Jiangxi Zhengbang Technology Co. Ltd. Class A,None,0.00101169,China,Consumer Staples
Recordati SPA,None,0.0010116,None,None
Tsuruha Holdings Inc.,None,0.0010116,None,None
Siemens Gamesa Renewable Energy SA,None,0.0010089,None,None
Dentsu Group Inc.,None,0.0010089,None,None
Hikma Pharmaceuticals plc,None,0.0010080000000000002,None,None
HomeServe plc,None,0.0010080000000000002,None,None
COSCO SHIPPING Energy Transportation Co. Ltd. Class A,None,0.0010044900000000002,China,Energy
MOTOR OIL (HELLAS) CORINTH REFINERIES S.A.,None,0.00100431,Greece,Energy
Korean Air Lines Co. Ltd,None,0.00100314,South Korea,Industrials
Pearson plc,None,0.0010017000000000001,None,None
Seazen Holdings Co.Ltd. Class A,None,0.00100134,China,Real Estate
MonotaRO Co. Ltd.,None,0.0009999,None,None
Computershare Ltd.,None,0.0009954000000000002,None,None
Tabcorp Holdings Ltd.,None,0.0009936,None,None
T&D Holdings Inc.,None,0.0009936,None,None
Inner Mongolia Yitai Coal Company Limited Class B,None,0.00099108,China,Energy
China National Software & Service Company Limited Class A,None,0.00099063,China,Information Technology
CyberAgent Inc.,None,0.00099,None,None
OMV AG,None,0.0009891000000000001,None,None
Intermediate Capital Group plc,None,0.0009882,None,None
Cenovus Energy Inc.,None,0.0009846,None,None
Rolls-Royce Holdings plc,None,0.0009837000000000001,None,None
United Internet AG,None,0.0009837000000000001,None,None
Renault SA,None,0.0009828000000000003,None,None
Jabil Inc.,None,0.000981,None,None
Bechtle AG,None,0.000981,None,None
PSP Swiss Property AG,None,0.0009792,None,None
Sodexo SA,None,0.0009792,None,None
Antofagasta plc,None,0.0009774000000000002,None,None
Auckland International Airport Ltd.,None,0.0009774000000000002,None,None
